CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureSegment,ChargeCategory,ContractRisk,RevenueLost
CUST00559,Female,Yes,No,Yes,36,Yes,Fiber optic,Month-to-month,Credit card,112.65,4038.67,Yes,1,25-48 Months,Premium (90+),High Risk,112.65
CUST00560,Male,No,No,Yes,46,No,No,One year,Bank transfer,65.33,2957.92,Yes,1,25-48 Months,Medium (40-70),Medium Risk,65.33
CUST00561,Male,Yes,Yes,Yes,52,Yes,No,Month-to-month,Electronic check,31.08,1591.12,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00562,Male,Yes,No,No,62,Yes,Fiber optic,Month-to-month,Bank transfer,99.95,6166.77,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,99.95
CUST00563,Male,Yes,No,Yes,3,Yes,No,One year,Mailed check,110.68,379.45,Yes,1,0-12 Months (New),Premium (90+),Medium Risk,110.68
CUST00564,Male,No,No,No,34,Yes,DSL,Two year,Mailed check,114.72,3862.22,No,0,25-48 Months,Premium (90+),Low Risk,0.0
CUST00565,Female,Yes,No,Yes,29,Yes,DSL,Two year,Bank transfer,48.8,1414.62,Yes,1,25-48 Months,Medium (40-70),Low Risk,48.8
CUST00566,Male,No,No,Yes,54,Yes,Fiber optic,One year,Electronic check,49.02,2623.26,No,0,49+ Months (Loyal),Medium (40-70),Medium Risk,0.0
CUST00567,Male,Yes,No,Yes,2,No,DSL,Two year,Credit card,88.69,198.71,No,0,0-12 Months (New),High (70-90),Low Risk,0.0
CUST00568,Female,No,Yes,Yes,7,No,DSL,Month-to-month,Bank transfer,119.67,881.62,No,0,0-12 Months (New),Premium (90+),High Risk,0.0
CUST00569,Male,No,No,No,39,No,No,Month-to-month,Electronic check,78.05,3019.98,Yes,1,25-48 Months,High (70-90),High Risk,78.05
CUST00570,Female,Yes,Yes,Yes,41,No,DSL,Month-to-month,Bank transfer,24.42,964.01,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST00571,Female,Yes,No,No,34,No,No,Month-to-month,Mailed check,51.55,1802.16,No,0,25-48 Months,Medium (40-70),High Risk,0.0
CUST00572,Male,Yes,Yes,Yes,20,Yes,DSL,Month-to-month,Credit card,46.02,941.0,Yes,1,13-24 Months,Medium (40-70),High Risk,46.02
CUST00573,Female,No,No,No,72,No,Fiber optic,Month-to-month,Mailed check,32.37,2290.0,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00574,Male,No,No,Yes,1,Yes,Fiber optic,Two year,Mailed check,96.83,114.52,No,0,0-12 Months (New),Premium (90+),Low Risk,0.0
CUST00575,Male,Yes,Yes,No,48,Yes,Fiber optic,Month-to-month,Electronic check,66.02,3189.73,Yes,1,25-48 Months,Medium (40-70),High Risk,66.02
CUST00576,Female,No,No,Yes,58,No,No,Two year,Mailed check,41.14,2340.99,No,0,49+ Months (Loyal),Medium (40-70),Low Risk,0.0
CUST00577,Female,No,Yes,No,12,No,Fiber optic,Month-to-month,Credit card,28.92,382.27,Yes,1,0-12 Months (New),Low (<40),High Risk,28.92
CUST00578,Female,Yes,Yes,Yes,39,No,Fiber optic,One year,Bank transfer,110.37,4314.78,Yes,1,25-48 Months,Premium (90+),Medium Risk,110.37
CUST00579,Male,Yes,Yes,No,58,No,Fiber optic,Month-to-month,Credit card,29.02,1675.41,Yes,1,49+ Months (Loyal),Low (<40),High Risk,29.02
CUST00580,Male,Yes,No,Yes,6,No,Fiber optic,One year,Mailed check,113.07,681.15,No,0,0-12 Months (New),Premium (90+),Medium Risk,0.0
CUST00581,Male,Yes,No,No,11,No,Fiber optic,Month-to-month,Mailed check,88.43,952.77,Yes,1,0-12 Months (New),High (70-90),High Risk,88.43
CUST00582,Female,Yes,Yes,Yes,6,Yes,No,Month-to-month,Electronic check,66.47,420.85,No,0,0-12 Months (New),Medium (40-70),High Risk,0.0
CUST00583,Female,Yes,Yes,Yes,15,No,DSL,One year,Credit card,24.53,359.58,No,0,13-24 Months,Low (<40),Medium Risk,0.0
CUST00584,Female,Yes,No,No,44,Yes,DSL,Month-to-month,Bank transfer,107.16,4675.67,Yes,1,25-48 Months,Premium (90+),High Risk,107.16
CUST00585,Male,Yes,Yes,Yes,22,No,Fiber optic,One year,Credit card,50.28,1137.47,No,0,13-24 Months,Medium (40-70),Medium Risk,0.0
CUST00586,Female,Yes,Yes,Yes,18,Yes,DSL,Month-to-month,Electronic check,89.6,1581.62,Yes,1,13-24 Months,High (70-90),High Risk,89.6
CUST00587,Female,No,Yes,No,69,Yes,DSL,Month-to-month,Credit card,34.82,2394.77,Yes,1,49+ Months (Loyal),Low (<40),High Risk,34.82
CUST00588,Male,Yes,No,No,3,No,No,Month-to-month,Bank transfer,76.94,264.2,Yes,1,0-12 Months (New),High (70-90),High Risk,76.94
CUST00589,Male,No,No,No,64,No,DSL,Month-to-month,Credit card,71.34,4588.22,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00590,Female,No,Yes,Yes,55,No,No,Month-to-month,Credit card,108.91,5951.74,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,108.91
CUST00591,Female,Yes,No,Yes,21,No,No,Month-to-month,Bank transfer,63.81,1340.77,No,0,13-24 Months,Medium (40-70),High Risk,0.0
CUST00592,Female,Yes,Yes,No,50,No,No,One year,Bank transfer,99.6,5009.98,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00593,Male,Yes,Yes,No,17,Yes,DSL,Month-to-month,Credit card,30.09,503.13,No,0,13-24 Months,Low (<40),High Risk,0.0
CUST00594,Female,No,Yes,Yes,3,No,Fiber optic,Month-to-month,Mailed check,37.47,148.36,Yes,1,0-12 Months (New),Low (<40),High Risk,37.47
CUST00595,Male,Yes,No,Yes,30,Yes,No,Month-to-month,Bank transfer,119.37,3609.59,No,0,25-48 Months,Premium (90+),High Risk,0.0
CUST00596,Female,No,Yes,Yes,57,No,DSL,Two year,Electronic check,102.36,5788.72,Yes,1,49+ Months (Loyal),Premium (90+),Low Risk,102.36
CUST00597,Male,No,No,Yes,38,No,No,Month-to-month,Electronic check,35.43,1332.71,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST00598,Male,No,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,28.52,15.76,Yes,1,0-12 Months (New),Low (<40),High Risk,28.52
CUST00599,Female,No,Yes,No,30,Yes,Fiber optic,Month-to-month,Credit card,109.81,3339.48,Yes,1,25-48 Months,Premium (90+),High Risk,109.81
CUST00600,Female,No,No,Yes,2,Yes,DSL,Month-to-month,Credit card,118.19,202.81,Yes,1,0-12 Months (New),Premium (90+),High Risk,118.19
CUST00601,Male,No,Yes,No,54,No,No,One year,Bank transfer,92.16,4958.01,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00602,Female,No,No,No,27,No,No,Month-to-month,Credit card,97.54,2671.68,Yes,1,25-48 Months,Premium (90+),High Risk,97.54
CUST00603,Female,Yes,Yes,No,28,Yes,No,Month-to-month,Bank transfer,95.7,2645.6,Yes,1,25-48 Months,Premium (90+),High Risk,95.7
CUST00604,Female,No,No,No,65,Yes,No,Month-to-month,Bank transfer,45.98,2989.45,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,45.98
CUST00605,Male,Yes,No,Yes,59,No,DSL,One year,Mailed check,55.03,3225.22,No,0,49+ Months (Loyal),Medium (40-70),Medium Risk,0.0
CUST00606,Male,Yes,Yes,Yes,42,Yes,Fiber optic,Month-to-month,Mailed check,91.16,3861.56,Yes,1,25-48 Months,Premium (90+),High Risk,91.16
CUST00607,Male,Yes,Yes,No,28,No,DSL,Month-to-month,Credit card,78.82,2208.85,Yes,1,25-48 Months,High (70-90),High Risk,78.82
CUST00608,Female,Yes,No,No,63,No,DSL,Month-to-month,Mailed check,68.48,4310.01,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00609,Male,No,No,No,5,Yes,No,Month-to-month,Electronic check,80.16,391.66,Yes,1,0-12 Months (New),High (70-90),High Risk,80.16
CUST00610,Female,No,Yes,Yes,48,No,Fiber optic,Month-to-month,Credit card,22.8,1058.69,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST00611,Female,No,No,No,28,Yes,No,Month-to-month,Electronic check,74.75,2049.76,Yes,1,25-48 Months,High (70-90),High Risk,74.75
CUST00612,Female,Yes,No,No,49,No,No,One year,Mailed check,96.2,4714.28,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00613,Female,Yes,Yes,No,12,No,Fiber optic,Month-to-month,Credit card,53.9,601.38,Yes,1,0-12 Months (New),Medium (40-70),High Risk,53.9
CUST00614,Female,Yes,Yes,Yes,4,No,No,One year,Electronic check,39.24,168.83,No,0,0-12 Months (New),Low (<40),Medium Risk,0.0
CUST00615,Male,No,No,Yes,16,Yes,DSL,Month-to-month,Mailed check,44.53,733.04,No,0,13-24 Months,Medium (40-70),High Risk,0.0
CUST00616,Female,No,No,No,6,No,DSL,Month-to-month,Mailed check,61.49,404.9,Yes,1,0-12 Months (New),Medium (40-70),High Risk,61.49
CUST00617,Female,No,Yes,Yes,70,Yes,Fiber optic,Month-to-month,Bank transfer,96.83,6743.52,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00618,Male,No,No,Yes,4,Yes,Fiber optic,Month-to-month,Bank transfer,34.25,176.3,Yes,1,0-12 Months (New),Low (<40),High Risk,34.25
CUST00619,Male,No,Yes,Yes,31,No,No,One year,Credit card,114.94,3540.07,No,0,25-48 Months,Premium (90+),Medium Risk,0.0
CUST00620,Female,No,No,Yes,53,Yes,DSL,Month-to-month,Electronic check,44.63,2370.86,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00621,Female,Yes,No,Yes,65,Yes,DSL,Month-to-month,Mailed check,98.2,6386.75,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,98.2
CUST00622,Female,No,Yes,No,38,Yes,DSL,Month-to-month,Credit card,47.33,1773.63,No,0,25-48 Months,Medium (40-70),High Risk,0.0
CUST00623,Female,No,No,Yes,21,Yes,Fiber optic,Month-to-month,Electronic check,103.05,2186.56,No,0,13-24 Months,Premium (90+),High Risk,0.0
CUST00624,Female,No,No,No,34,No,Fiber optic,Month-to-month,Bank transfer,54.16,1837.42,Yes,1,25-48 Months,Medium (40-70),High Risk,54.16
CUST00625,Male,No,Yes,No,1,Yes,No,Month-to-month,Credit card,96.25,100.06,Yes,1,0-12 Months (New),Premium (90+),High Risk,96.25
CUST00626,Male,No,No,Yes,46,No,No,Month-to-month,Mailed check,103.91,4811.05,No,0,25-48 Months,Premium (90+),High Risk,0.0
CUST00627,Male,Yes,No,Yes,57,Yes,DSL,One year,Bank transfer,88.06,5040.34,Yes,1,49+ Months (Loyal),High (70-90),Medium Risk,88.06
CUST00628,Female,No,Yes,No,47,Yes,Fiber optic,Month-to-month,Mailed check,20.71,1021.8,Yes,1,25-48 Months,Low (<40),High Risk,20.71
CUST00629,Male,Yes,No,Yes,71,Yes,No,One year,Mailed check,26.54,1847.16,Yes,1,49+ Months (Loyal),Low (<40),Medium Risk,26.54
CUST00630,Female,No,No,Yes,3,No,No,Month-to-month,Credit card,20.2,53.31,Yes,1,0-12 Months (New),Low (<40),High Risk,20.2
CUST00631,Male,Yes,No,No,36,Yes,No,Month-to-month,Credit card,56.15,2047.3,No,0,25-48 Months,Medium (40-70),High Risk,0.0
CUST00632,Male,No,No,No,69,No,Fiber optic,Month-to-month,Mailed check,53.47,3727.44,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00633,Male,Yes,Yes,Yes,26,Yes,Fiber optic,Month-to-month,Electronic check,22.79,585.73,Yes,1,25-48 Months,Low (<40),High Risk,22.79
CUST00634,Female,Yes,Yes,Yes,61,Yes,Fiber optic,One year,Bank transfer,71.97,4363.84,Yes,1,49+ Months (Loyal),High (70-90),Medium Risk,71.97
CUST00635,Female,No,No,Yes,11,Yes,DSL,Month-to-month,Electronic check,98.26,1037.06,No,0,0-12 Months (New),Premium (90+),High Risk,0.0
CUST00636,Male,Yes,No,Yes,14,Yes,No,Month-to-month,Credit card,60.17,854.11,Yes,1,13-24 Months,Medium (40-70),High Risk,60.17
CUST00637,Male,Yes,No,No,55,Yes,Fiber optic,One year,Electronic check,65.41,3580.37,Yes,1,49+ Months (Loyal),Medium (40-70),Medium Risk,65.41
CUST00638,Male,No,Yes,Yes,17,No,Fiber optic,Month-to-month,Credit card,38.59,619.8,Yes,1,13-24 Months,Low (<40),High Risk,38.59
CUST00639,Male,Yes,No,No,40,Yes,DSL,Month-to-month,Bank transfer,49.11,2011.43,Yes,1,25-48 Months,Medium (40-70),High Risk,49.11
CUST00640,Male,No,Yes,Yes,55,No,DSL,Two year,Mailed check,98.53,5403.31,No,0,49+ Months (Loyal),Premium (90+),Low Risk,0.0
CUST00641,Female,Yes,No,No,54,No,DSL,Month-to-month,Electronic check,69.59,3799.86,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00642,Male,Yes,Yes,Yes,62,No,No,Month-to-month,Credit card,38.42,2431.03,Yes,1,49+ Months (Loyal),Low (<40),High Risk,38.42
CUST00643,Male,Yes,Yes,Yes,19,No,Fiber optic,Month-to-month,Bank transfer,24.39,416.38,Yes,1,13-24 Months,Low (<40),High Risk,24.39
CUST00644,Male,No,No,Yes,44,Yes,DSL,Month-to-month,Mailed check,104.29,4629.82,Yes,1,25-48 Months,Premium (90+),High Risk,104.29
CUST00645,Male,Yes,Yes,No,27,No,Fiber optic,Month-to-month,Bank transfer,86.09,2368.55,No,0,25-48 Months,High (70-90),High Risk,0.0
CUST00646,Female,No,Yes,Yes,17,Yes,DSL,Month-to-month,Bank transfer,51.8,873.55,No,0,13-24 Months,Medium (40-70),High Risk,0.0
CUST00647,Male,No,No,Yes,42,Yes,DSL,One year,Bank transfer,107.29,4541.33,No,0,25-48 Months,Premium (90+),Medium Risk,0.0
CUST00648,Female,No,Yes,No,9,Yes,No,Month-to-month,Bank transfer,69.86,625.17,Yes,1,0-12 Months (New),Medium (40-70),High Risk,69.86
CUST00649,Female,Yes,No,No,35,No,No,Two year,Electronic check,40.72,1464.69,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST00650,Male,Yes,Yes,No,55,No,No,Month-to-month,Bank transfer,45.45,2458.23,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00651,Female,Yes,No,Yes,6,No,No,One year,Credit card,65.12,383.97,No,0,0-12 Months (New),Medium (40-70),Medium Risk,0.0
CUST00652,Female,Yes,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,55.91,181.88,Yes,1,0-12 Months (New),Medium (40-70),High Risk,55.91
CUST00653,Male,Yes,Yes,Yes,16,Yes,Fiber optic,Month-to-month,Mailed check,53.38,871.59,Yes,1,13-24 Months,Medium (40-70),High Risk,53.38
CUST00654,Female,No,Yes,No,2,No,Fiber optic,One year,Credit card,114.58,261.35,No,0,0-12 Months (New),Premium (90+),Medium Risk,0.0
CUST00655,Male,Yes,Yes,No,30,Yes,No,One year,Credit card,43.37,1309.8,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00656,Female,Yes,No,Yes,41,Yes,Fiber optic,One year,Credit card,40.96,1674.36,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00657,Female,No,Yes,No,2,No,No,One year,Bank transfer,42.55,77.67,No,0,0-12 Months (New),Medium (40-70),Medium Risk,0.0
CUST00658,Female,Yes,Yes,Yes,18,Yes,Fiber optic,Month-to-month,Credit card,118.02,2094.78,Yes,1,13-24 Months,Premium (90+),High Risk,118.02
CUST00659,Female,No,No,Yes,43,No,No,Two year,Electronic check,37.14,1614.51,Yes,1,25-48 Months,Low (<40),Low Risk,37.14
CUST00660,Female,No,Yes,Yes,9,No,Fiber optic,Month-to-month,Bank transfer,85.96,730.64,Yes,1,0-12 Months (New),High (70-90),High Risk,85.96
CUST00661,Male,No,No,No,51,Yes,DSL,Month-to-month,Credit card,67.83,3416.21,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00662,Male,No,Yes,No,56,No,DSL,One year,Bank transfer,78.75,4410.25,No,0,49+ Months (Loyal),High (70-90),Medium Risk,0.0
CUST00663,Female,No,Yes,Yes,58,Yes,Fiber optic,One year,Mailed check,72.59,4251.25,No,0,49+ Months (Loyal),High (70-90),Medium Risk,0.0
CUST00664,Female,Yes,Yes,Yes,37,No,Fiber optic,One year,Bank transfer,59.11,2219.41,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00665,Female,No,Yes,No,59,No,No,Month-to-month,Electronic check,59.36,3546.81,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,59.36
CUST00666,Male,Yes,No,Yes,28,No,Fiber optic,Two year,Electronic check,119.53,3304.49,Yes,1,25-48 Months,Premium (90+),Low Risk,119.53
CUST00667,Female,Yes,No,Yes,33,Yes,No,Month-to-month,Electronic check,27.32,921.01,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST00668,Female,Yes,No,Yes,51,Yes,DSL,Month-to-month,Mailed check,52.71,2713.08,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,52.71
CUST00669,Male,No,Yes,No,18,No,Fiber optic,One year,Mailed check,103.85,1880.0,Yes,1,13-24 Months,Premium (90+),Medium Risk,103.85
CUST00670,Male,Yes,Yes,Yes,2,No,DSL,Month-to-month,Mailed check,41.67,36.78,Yes,1,0-12 Months (New),Medium (40-70),High Risk,41.67
CUST00671,Male,Yes,Yes,Yes,50,No,Fiber optic,Month-to-month,Electronic check,24.87,1231.24,Yes,1,49+ Months (Loyal),Low (<40),High Risk,24.87
CUST00672,Male,Yes,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Electronic check,53.71,613.74,Yes,1,0-12 Months (New),Medium (40-70),High Risk,53.71
CUST00673,Male,No,Yes,Yes,6,No,No,Month-to-month,Bank transfer,52.27,326.3,Yes,1,0-12 Months (New),Medium (40-70),High Risk,52.27
CUST00674,Female,Yes,Yes,Yes,28,Yes,Fiber optic,Month-to-month,Electronic check,60.21,1667.5,Yes,1,25-48 Months,Medium (40-70),High Risk,60.21
CUST00675,Female,No,Yes,No,48,Yes,DSL,Two year,Credit card,50.15,2417.09,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST00676,Male,No,No,Yes,42,No,No,Two year,Mailed check,53.2,2247.94,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST00677,Female,Yes,Yes,No,3,No,Fiber optic,Month-to-month,Mailed check,70.34,231.48,Yes,1,0-12 Months (New),High (70-90),High Risk,70.34
CUST00678,Male,No,No,Yes,55,Yes,No,Month-to-month,Mailed check,57.45,3139.41,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,57.45
CUST00679,Male,No,Yes,No,43,Yes,Fiber optic,Month-to-month,Electronic check,72.09,3147.63,Yes,1,25-48 Months,High (70-90),High Risk,72.09
CUST00680,Female,No,Yes,No,44,Yes,DSL,Month-to-month,Mailed check,100.15,4426.23,Yes,1,25-48 Months,Premium (90+),High Risk,100.15
CUST00681,Female,Yes,Yes,No,1,Yes,Fiber optic,Month-to-month,Mailed check,25.21,74.41,No,0,0-12 Months (New),Low (<40),High Risk,0.0
CUST00682,Male,No,Yes,Yes,31,Yes,Fiber optic,One year,Bank transfer,36.42,1098.77,No,0,25-48 Months,Low (<40),Medium Risk,0.0
CUST00683,Male,Yes,No,No,26,No,Fiber optic,Month-to-month,Bank transfer,59.82,1522.1,Yes,1,25-48 Months,Medium (40-70),High Risk,59.82
CUST00684,Female,No,No,Yes,49,No,DSL,One year,Bank transfer,79.52,3861.76,No,0,49+ Months (Loyal),High (70-90),Medium Risk,0.0
CUST00685,Female,Yes,No,No,59,No,Fiber optic,Month-to-month,Credit card,27.19,1567.88,Yes,1,49+ Months (Loyal),Low (<40),High Risk,27.19
CUST00686,Male,No,Yes,Yes,65,No,Fiber optic,Month-to-month,Credit card,114.03,7459.0,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,114.03
CUST00687,Female,Yes,Yes,No,5,Yes,Fiber optic,Two year,Mailed check,39.42,190.73,Yes,1,0-12 Months (New),Low (<40),Low Risk,39.42
CUST00688,Female,Yes,No,Yes,50,No,No,Month-to-month,Credit card,23.45,1203.81,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00689,Male,No,No,No,19,No,DSL,One year,Mailed check,21.23,430.47,No,0,13-24 Months,Low (<40),Medium Risk,0.0
CUST00690,Female,Yes,Yes,Yes,55,Yes,Fiber optic,Month-to-month,Bank transfer,70.06,3856.62,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00691,Female,Yes,Yes,Yes,45,Yes,Fiber optic,One year,Credit card,89.9,3996.14,Yes,1,25-48 Months,High (70-90),Medium Risk,89.9
CUST00692,Female,No,Yes,Yes,54,No,No,Month-to-month,Credit card,37.06,1988.71,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00693,Male,Yes,Yes,Yes,58,Yes,DSL,Month-to-month,Mailed check,100.92,5822.55,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00694,Female,Yes,Yes,Yes,11,No,DSL,Month-to-month,Bank transfer,26.43,243.7,Yes,1,0-12 Months (New),Low (<40),High Risk,26.43
CUST00695,Female,No,Yes,Yes,35,Yes,No,Month-to-month,Electronic check,29.68,1041.03,Yes,1,25-48 Months,Low (<40),High Risk,29.68
CUST00696,Female,Yes,No,No,55,No,Fiber optic,One year,Bank transfer,119.94,6628.38,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST00697,Female,Yes,Yes,No,43,Yes,DSL,Month-to-month,Credit card,92.52,4017.16,Yes,1,25-48 Months,Premium (90+),High Risk,92.52
CUST00698,Male,Yes,Yes,No,58,No,No,Month-to-month,Mailed check,20.31,1191.79,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00699,Female,No,No,Yes,42,No,DSL,One year,Credit card,93.92,3974.04,No,0,25-48 Months,Premium (90+),Medium Risk,0.0
CUST00700,Female,No,No,No,25,Yes,No,Two year,Electronic check,32.79,849.43,No,0,25-48 Months,Low (<40),Low Risk,0.0
CUST00701,Female,No,No,Yes,62,Yes,DSL,Month-to-month,Electronic check,30.55,1943.44,Yes,1,49+ Months (Loyal),Low (<40),High Risk,30.55
CUST00702,Female,Yes,No,Yes,33,No,No,Month-to-month,Mailed check,112.27,3718.26,Yes,1,25-48 Months,Premium (90+),High Risk,112.27
CUST00703,Female,No,Yes,No,49,No,No,One year,Credit card,100.84,4913.52,Yes,1,49+ Months (Loyal),Premium (90+),Medium Risk,100.84
CUST00704,Male,No,Yes,No,25,Yes,No,Month-to-month,Bank transfer,115.41,2892.94,Yes,1,25-48 Months,Premium (90+),High Risk,115.41
CUST00705,Male,No,No,No,41,No,No,Two year,Mailed check,71.98,2961.34,No,0,25-48 Months,High (70-90),Low Risk,0.0
CUST00706,Female,No,No,No,19,No,DSL,Month-to-month,Credit card,34.74,638.4,No,0,13-24 Months,Low (<40),High Risk,0.0
CUST00707,Male,Yes,No,Yes,36,No,No,One year,Credit card,49.15,1816.05,Yes,1,25-48 Months,Medium (40-70),Medium Risk,49.15
CUST00708,Female,No,Yes,Yes,7,Yes,Fiber optic,One year,Bank transfer,118.44,845.01,No,0,0-12 Months (New),Premium (90+),Medium Risk,0.0
CUST00709,Male,Yes,No,No,61,No,Fiber optic,Month-to-month,Bank transfer,48.24,2984.95,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00710,Female,No,Yes,No,7,No,Fiber optic,One year,Mailed check,64.19,447.57,No,0,0-12 Months (New),Medium (40-70),Medium Risk,0.0
CUST00711,Male,No,Yes,Yes,47,Yes,No,One year,Mailed check,57.66,2758.29,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST00712,Male,No,Yes,No,61,Yes,DSL,Month-to-month,Bank transfer,79.34,4886.71,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00713,Female,No,Yes,Yes,31,No,Fiber optic,Month-to-month,Mailed check,85.28,2631.22,Yes,1,25-48 Months,High (70-90),High Risk,85.28
CUST00714,Male,Yes,No,No,57,No,DSL,Month-to-month,Electronic check,32.21,1850.11,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST00715,Male,No,No,No,13,Yes,Fiber optic,Month-to-month,Credit card,49.84,610.44,Yes,1,13-24 Months,Medium (40-70),High Risk,49.84
CUST00716,Male,Yes,Yes,No,72,No,DSL,Month-to-month,Electronic check,95.35,6835.95,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST00717,Male,No,Yes,Yes,72,No,Fiber optic,Month-to-month,Mailed check,77.51,5595.98,Yes,1,49+ Months (Loyal),High (70-90),High Risk,77.51
CUST00718,Female,No,Yes,Yes,65,No,Fiber optic,Two year,Mailed check,62.31,4094.67,Yes,1,49+ Months (Loyal),Medium (40-70),Low Risk,62.31
CUST00719,Female,No,No,No,18,No,No,Month-to-month,Bank transfer,80.62,1452.22,No,0,13-24 Months,High (70-90),High Risk,0.0
CUST00720,Male,No,Yes,Yes,19,No,DSL,Two year,Mailed check,79.18,1482.16,No,0,13-24 Months,High (70-90),Low Risk,0.0
CUST00721,Female,No,No,No,49,Yes,Fiber optic,Month-to-month,Bank transfer,87.65,4338.87,Yes,1,49+ Months (Loyal),High (70-90),High Risk,87.65
CUST00722,Male,No,No,Yes,48,Yes,Fiber optic,One year,Bank transfer,119.24,5716.88,Yes,1,25-48 Months,Premium (90+),Medium Risk,119.24
CUST00723,Male,No,No,Yes,69,Yes,No,Month-to-month,Electronic check,52.94,3611.76,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST00724,Female,No,Yes,No,2,Yes,Fiber optic,Two year,Mailed check,57.86,76.22,No,0,0-12 Months (New),Medium (40-70),Low Risk,0.0
CUST00725,Male,Yes,No,Yes,68,No,No,Month-to-month,Bank transfer,75.15,5120.95,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST00726,Male,Yes,No,Yes,45,No,Fiber optic,Month-to-month,Bank transfer,20.95,944.11,Yes,1,25-48 Months,Low (<40),High Risk,20.95
